95.18446437	169.72606735	0.281870992
95.18446437	184.72606735	5.032237134
95.18446437	199.72606735	6.278772206
95.18446437	214.72606735	10.90946601
95.18446437	229.72606735	13.09587226
95.18446437	244.72606735	9.643785624
95.18446437	259.72606735	8.295713241
95.18446437	274.72606735	6.575897954
95.18446437	289.72606735	5.56700073
95.18446437	304.72606735	5.524612463
95.18446437	319.72606735	6.365908175
95.18446437	334.72606735	8.004291554
95.18446437	349.72606735	9.484875119
95.18446437	364.72606735	9.762002139
95.18446437	379.72606735	8.481700781
95.18446437	394.72606735	8.977709391
95.18446437	409.72606735	7.695625906
95.18446437	424.72606735	4.95334664
95.18446437	439.72606735	5.696732044
95.18446437	454.72606735	7.23653368
95.18446437	469.72606735	8.62100789
95.18446437	484.72606735	8.825826991
95.18446437	499.72606735	7.613729641
95.18446437	514.72606735	5.966259924
95.18446437	529.72606735	4.967220875
		
110.18446437	169.72606735	1.572413305
110.18446437	184.72606735	5.762225211
110.18446437	199.72606735	7.037839072
110.18446437	214.72606735	9.055683721
110.18446437	229.72606735	10.94279304
110.18446437	244.72606735	10.3838515
110.18446437	259.72606735	9.003920462
110.18446437	274.72606735	7.256934014
110.18446437	289.72606735	6.252579959
110.18446437	304.72606735	6.231457989
110.18446437	319.72606735	7.073406311
110.18446437	334.72606735	8.719690034
110.18446437	349.72606735	10.2050364
110.18446437	364.72606735	10.42114439
110.18446437	379.72606735	9.158708231
110.18446437	394.72606735	9.610740974
110.18446437	409.72606735	5.923633204
110.18446437	424.72606735	5.685468249
110.18446437	439.72606735	6.447691488
110.18446437	454.72606735	7.996548086
110.18446437	469.72606735	9.348442003
110.18446437	484.72606735	9.457070173
110.18446437	499.72606735	8.245066949
110.18446437	514.72606735	6.586672292
110.18446437	529.72606735	5.612946976
		
125.18446437	169.72606735	5.54089006
125.18446437	184.72606735	6.235097545
125.18446437	199.72606735	7.556940031
125.18446437	214.72606735	8.561965521
125.18446437	229.72606735	10.25720754
125.18446437	244.72606735	11.02296993
125.18446437	259.72606735	9.613520841
125.18446437	274.72606735	7.851166686
125.18446437	289.72606735	6.867846749
125.18446437	304.72606735	6.807379933
125.18446437	319.72606735	7.63118068
125.18446437	334.72606735	9.273799748
125.18446437	349.72606735	10.76651935
125.18446437	364.72606735	10.98916599
125.18446437	379.72606735	9.698586029
125.18446437	394.72606735	9.658255993
125.18446437	409.72606735	6.520959497
125.18446437	424.72606735	7.604436225
125.18446437	439.72606735	7.106658039
125.18446437	454.72606735	8.639638647
125.18446437	469.72606735	9.975449495
125.18446437	484.72606735	10.03593514
125.18446437	499.72606735	8.755865957
125.18446437	514.72606735	7.063372434
125.18446437	529.72606735	6.099549217
		
140.18446437	169.72606735	7.895606908
140.18446437	184.72606735	9.350318256
140.18446437	199.72606735	7.580823043
140.18446437	214.72606735	8.877860079
140.18446437	229.72606735	10.37763916
140.18446437	244.72606735	11.19695949
140.18446437	259.72606735	9.766237828
140.18446437	274.72606735	8.016860569
140.18446437	289.72606735	6.953558271
140.18446437	304.72606735	6.806112364
140.18446437	319.72606735	7.614589329
140.18446437	334.72606735	9.291551992
140.18446437	349.72606735	10.78570231
140.18446437	364.72606735	10.97374808
140.18446437	379.72606735	9.764455701
140.18446437	394.72606735	8.9965033
140.18446437	409.72606735	6.687638571
140.18446437	424.72606735	7.709374639
140.18446437	439.72606735	7.224096442
140.18446437	454.72606735	8.785114175
140.18446437	469.72606735	10.13437883
140.18446437	484.72606735	10.21592369
140.18446437	499.72606735	8.925306072
140.18446437	514.72606735	7.172596738
140.18446437	529.72606735	6.123808735
		
155.18446437	169.72606735	7.962047614
155.18446437	184.72606735	8.546440936
155.18446437	199.72606735	7.174868322
155.18446437	214.72606735	8.647965698
155.18446437	229.72606735	9.876880303
155.18446437	244.72606735	10.7389905
155.18446437	259.72606735	9.346678701
155.18446437	274.72606735	7.602547422
155.18446437	289.72606735	6.527159291
155.18446437	304.72606735	6.351199352
155.18446437	319.72606735	7.156024212
155.18446437	334.72606735	8.83860936
155.18446437	349.72606735	10.33940501
155.18446437	364.72606735	10.58279712
155.18446437	379.72606735	9.355319507
155.18446437	394.72606735	8.258545853
155.18446437	409.72606735	6.29954277
155.18446437	424.72606735	7.580509288
155.18446437	439.72606735	6.757022296
155.18446437	454.72606735	8.349321377
155.18446437	469.72606735	9.754208471
155.18446437	484.72606735	9.840051771
155.18446437	499.72606735	8.561061908
155.18446437	514.72606735	6.837255661
155.18446437	529.72606735	5.757299261
		
170.18446437	169.72606735	7.625156589
170.18446437	184.72606735	7.587229915
170.18446437	199.72606735	6.840870115
170.18446437	214.72606735	8.087624815
170.18446437	229.72606735	9.033049453
170.18446437	244.72606735	10.27106922
170.18446437	259.72606735	8.855351313
170.18446437	274.72606735	7.103928373
170.18446437	289.72606735	6.061735495
170.18446437	304.72606735	5.970746617
170.18446437	319.72606735	6.817432636
170.18446437	334.72606735	8.502791376
170.18446437	349.72606735	10.01773736
170.18446437	364.72606735	10.26146833
170.18446437	379.72606735	8.987115758
170.18446437	394.72606735	7.839771113
170.18446437	409.72606735	5.849806711
170.18446437	424.72606735	7.457661753
170.18446437	439.72606735	6.293851259
170.18446437	454.72606735	7.900564233
170.18446437	469.72606735	9.329133536
170.18446437	484.72606735	9.485772457
170.18446437	499.72606735	8.237110128
170.18446437	514.72606735	6.528175856
170.18446437	529.72606735	5.484960138
		
185.18446437	169.72606735	7.493561572
185.18446437	184.72606735	6.933553269
185.18446437	199.72606735	6.846436125
185.18446437	214.72606735	7.876041162
185.18446437	229.72606735	8.680364014
185.18446437	244.72606735	10.10363714
185.18446437	259.72606735	8.706179755
185.18446437	274.72606735	6.933396391
185.18446437	289.72606735	5.957286539
185.18446437	304.72606735	5.967740847
185.18446437	319.72606735	6.882310843
185.18446437	334.72606735	8.582290554
185.18446437	349.72606735	10.06769339
185.18446437	364.72606735	10.29891809
185.18446437	379.72606735	8.994463894
185.18446437	394.72606735	7.749924303
185.18446437	409.72606735	5.688718748
185.18446437	424.72606735	7.482730758
185.18446437	439.72606735	6.180228114
185.18446437	454.72606735	7.789746056
185.18446437	469.72606735	9.262084146
185.18446437	484.72606735	9.426698713
185.18446437	499.72606735	8.223850853
185.18446437	514.72606735	6.536841763
185.18446437	529.72606735	5.533792927
		
200.18446437	169.72606735	7.610742696
200.18446437	184.72606735	6.598858527
200.18446437	199.72606735	7.16812887
200.18446437	214.72606735	8.198449268
200.18446437	229.72606735	9.155570683
200.18446437	244.72606735	10.33366957
200.18446437	259.72606735	8.918315616
200.18446437	274.72606735	7.171511146
200.18446437	289.72606735	6.233240116
200.18446437	304.72606735	6.357493272
200.18446437	319.72606735	7.30153739
200.18446437	334.72606735	8.983118522
200.18446437	349.72606735	10.49309463
200.18446437	364.72606735	10.68627971
200.18446437	379.72606735	9.327294933
200.18446437	394.72606735	8.01926393
200.18446437	409.72606735	5.833836595
200.18446437	424.72606735	7.819471181
200.18446437	439.72606735	6.388743246
200.18446437	454.72606735	8.047884639
200.18446437	469.72606735	9.530833914
200.18446437	484.72606735	9.752332218
200.18446437	499.72606735	8.581882673
200.18446437	514.72606735	6.891880363
200.18446437	529.72606735	5.92768064
		
215.18446437	169.72606735	7.685529278
215.18446437	184.72606735	6.384005549
215.18446437	199.72606735	7.639802661
215.18446437	214.72606735	9.117185927
215.18446437	229.72606735	10.4496145
215.18446437	244.72606735	10.79183308
215.18446437	259.72606735	9.340497733
215.18446437	274.72606735	7.611194503
215.18446437	289.72606735	6.724435728
215.18446437	304.72606735	6.815317929
215.18446437	319.72606735	7.789175022
215.18446437	334.72606735	9.499433339
215.18446437	349.72606735	10.98418357
215.18446437	364.72606735	11.19913067
215.18446437	379.72606735	9.840007845
215.18446437	394.72606735	7.989752159
215.18446437	409.72606735	6.241196937
215.18446437	424.72606735	7.854850166
215.18446437	439.72606735	6.770927907
215.18446437	454.72606735	8.430470906
215.18446437	469.72606735	9.937491446
215.18446437	484.72606735	10.20429593
215.18446437	499.72606735	9.054729906
215.18446437	514.72606735	7.411784534
215.18446437	529.72606735	6.44154817
		
230.18446437	169.72606735	7.719603044
230.18446437	184.72606735	5.777668219
230.18446437	199.72606735	7.725263179
230.18446437	214.72606735	10.37291401
230.18446437	229.72606735	12.2843205
230.18446437	244.72606735	10.9188661
230.18446437	259.72606735	9.53613637
230.18446437	274.72606735	7.85047015
230.18446437	289.72606735	6.917840431
230.18446437	304.72606735	6.959343909
230.18446437	319.72606735	7.869414662
230.18446437	334.72606735	9.560747292
230.18446437	349.72606735	11.0555565
230.18446437	364.72606735	11.28508692
230.18446437	379.72606735	9.934316248
230.18446437	394.72606735	7.382649267
230.18446437	409.72606735	6.439740943
230.18446437	424.72606735	7.307574031
230.18446437	439.72606735	6.841008167
230.18446437	454.72606735	8.463910887
230.18446437	469.72606735	9.967091069
230.18446437	484.72606735	10.23742216
230.18446437	499.72606735	9.117323979
230.18446437	514.72606735	7.537142106
230.18446437	529.72606735	6.527843276
		
245.18446437	169.72606735	5.983754889
245.18446437	184.72606735	5.475434544
245.18446437	199.72606735	7.215832142
245.18446437	214.72606735	11.14627555
245.18446437	229.72606735	13.54013016
245.18446437	244.72606735	10.48191869
245.18446437	259.72606735	9.099816464
245.18446437	274.72606735	7.375301131
245.18446437	289.72606735	6.440751233
245.18446437	304.72606735	6.443047918
245.18446437	319.72606735	7.345224601
245.18446437	334.72606735	9.02024826
245.18446437	349.72606735	10.48277838
245.18446437	364.72606735	10.68941098
245.18446437	379.72606735	9.41030189
245.18446437	394.72606735	11.07091165
245.18446437	409.72606735	6.069089906
245.18446437	424.72606735	2.910709091
245.18446437	439.72606735	6.431244464
245.18446437	454.72606735	8.045048296
245.18446437	469.72606735	9.47338542
245.18446437	484.72606735	9.678135494
245.18446437	499.72606735	8.548015985
245.18446437	514.72606735	6.95082233
245.18446437	529.72606735	5.983754889
		
260.18446437	169.72606735	5.266028349
260.18446437	184.72606735	4.714861654
260.18446437	199.72606735	6.582355027
260.18446437	214.72606735	11.14530291
260.18446437	229.72606735	13.68342196
260.18446437	244.72606735	9.797801556
260.18446437	259.72606735	8.430383054
260.18446437	274.72606735	6.716579309
260.18446437	289.72606735	5.765205881
260.18446437	304.72606735	5.752398412
260.18446437	319.72606735	6.63940819
260.18446437	334.72606735	8.319972758
260.18446437	349.72606735	9.777564375
260.18446437	364.72606735	9.960257491
260.18446437	379.72606735	8.651335424
260.18446437	394.72606735	6.058930527
260.18446437	409.72606735	5.390858813
260.18446437	424.72606735	0.419935633
260.18446437	439.72606735	5.835361443
260.18446437	454.72606735	7.438008156
260.18446437	469.72606735	8.837975575
260.18446437	484.72606735	8.991602451
260.18446437	499.72606735	7.807579876
260.18446437	514.72606735	6.228916576
260.18446437	529.72606735	5.265990698
		
275.18446437	169.72606735	4.653867731
275.18446437	184.72606735	3.866537836
275.18446437	199.72606735	6.007098243
275.18446437	214.72606735	9.904051465
275.18446437	229.72606735	12.01922911
275.18446437	244.72606735	9.243428288
275.18446437	259.72606735	7.852271102
275.18446437	274.72606735	6.129450045
275.18446437	289.72606735	5.155429799
275.18446437	304.72606735	5.149386883
275.18446437	319.72606735	6.019158975
275.18446437	334.72606735	7.683220043
275.18446437	349.72606735	9.136255941
275.18446437	364.72606735	9.284046978
275.18446437	379.72606735	7.967532047
275.18446437	394.72606735	2.856266367
275.18446437	409.72606735	0.932868173
275.18446437	424.72606735	0.153965731
275.18446437	439.72606735	5.281747462
275.18446437	454.72606735	6.91450208
275.18446437	469.72606735	8.307836724
275.18446437	484.72606735	8.41357835
275.18446437	499.72606735	7.224510598
275.18446437	514.72606735	5.601425901
275.18446437	529.72606735	4.653704578
		
290.18446437	169.72606735	4.757651527
290.18446437	184.72606735	5.099493602
290.18446437	199.72606735	6.18792138
290.18446437	214.72606735	10.21885416
290.18446437	229.72606735	10.6001352
290.18446437	244.72606735	9.365899317
290.18446437	259.72606735	7.921592077
290.18446437	274.72606735	6.148896564
290.18446437	289.72606735	5.186780174
290.18446437	304.72606735	5.275120961
290.18446437	319.72606735	6.20707297
290.18446437	334.72606735	7.871598395
290.18446437	349.72606735	9.256794241
290.18446437	364.72606735	9.362335063
290.18446437	379.72606735	7.933244928
290.18446437	394.72606735	2.974357379
290.18446437	409.72606735	0.491477991
290.18446437	424.72606735	0
290.18446437	439.72606735	5.437325892
290.18446437	454.72606735	7.092984607
290.18446437	469.72606735	8.457071033
290.18446437	484.72606735	8.529598581
290.18446437	499.72606735	7.307912886
290.18446437	514.72606735	5.664239602
290.18446437	529.72606735	4.757657802
		
305.18446437	169.72606735	6.135430211
305.18446437	184.72606735	3.784334092
305.18446437	199.72606735	7.5845881
305.18446437	214.72606735	6.237300103
305.18446437	229.72606735	10.88241408
305.18446437	244.72606735	10.78320482
305.18446437	259.72606735	9.317719138
305.18446437	274.72606735	7.515919735
305.18446437	289.72606735	6.648030171
305.18446437	304.72606735	6.687619745
305.18446437	319.72606735	7.57868951
305.18446437	334.72606735	9.279133579
305.18446437	349.72606735	10.68878974
305.18446437	364.72606735	10.77795884
305.18446437	379.72606735	5.614421623
305.18446437	394.72606735	3.678077908
305.18446437	409.72606735	1.382296752
305.18446437	424.72606735	8.091534199
305.18446437	439.72606735	6.956137335
305.18446437	454.72606735	8.563289566
305.18446437	469.72606735	9.904779376
305.18446437	484.72606735	9.968772794
305.18446437	499.72606735	8.70948673
305.18446437	514.72606735	7.032837822
305.18446437	529.72606735	6.13541766
		
320.18446437	169.72606735	8.015593
320.18446437	184.72606735	3.363532496
320.18446437	199.72606735	9.481210463
320.18446437	214.72606735	4.5131048
320.18446437	229.72606735	7.448964471
320.18446437	244.72606735	13.28113189
320.18446437	259.72606735	11.80146449
320.18446437	274.72606735	10.063031
320.18446437	289.72606735	8.916508389
320.18446437	304.72606735	8.332874353
320.18446437	319.72606735	9.11340832
320.18446437	334.72606735	10.98456635
320.18446437	349.72606735	12.6724916
320.18446437	364.72606735	13.01815521
320.18446437	379.72606735	6.990524856
320.18446437	394.72606735	10.05173583
320.18446437	409.72606735	3.224840347
320.18446437	424.72606735	12.30980366
320.18446437	439.72606735	8.891589987
320.18446437	454.72606735	10.58240178
320.18446437	469.72606735	12.15194737
320.18446437	484.72606735	12.38891378
320.18446437	499.72606735	11.09273016
320.18446437	514.72606735	9.345894315
320.18446437	529.72606735	8.015567899
		
335.18446437	169.72606735	8.831901283
335.18446437	184.72606735	3.569248936
335.18446437	199.72606735	10.08663163
335.18446437	214.72606735	4.588261613
335.18446437	229.72606735	6.672728945
335.18446437	244.72606735	14.04066939
335.18446437	259.72606735	12.74073953
335.18446437	274.72606735	10.95833645
335.18446437	289.72606735	9.626962095
335.18446437	304.72606735	9.104667113
335.18446437	319.72606735	9.844795742
335.18446437	334.72606735	11.66613579
335.18446437	349.72606735	13.33591347
335.18446437	364.72606735	13.6763311
335.18446437	379.72606735	7.606193252
335.18446437	394.72606735	10.94031438
335.18446437	409.72606735	4.574751333
335.18446437	424.72606735	15.70888457
335.18446437	439.72606735	9.63687047
335.18446437	454.72606735	11.26227695
335.18446437	469.72606735	12.83216767
335.18446437	484.72606735	13.1198996
335.18446437	499.72606735	11.97050927
335.18446437	514.72606735	10.14553595
335.18446437	529.72606735	8.831920108
		
350.18446437	169.72606735	9.276755318
350.18446437	184.72606735	4.073929726
350.18446437	199.72606735	10.50298418
350.18446437	214.72606735	5.557324534
350.18446437	229.72606735	7.09780388
350.18446437	244.72606735	14.05466913
350.18446437	259.72606735	12.69590398
350.18446437	274.72606735	10.94455634
350.18446437	289.72606735	9.814700387
350.18446437	304.72606735	9.596358456
350.18446437	319.72606735	10.41034495
350.18446437	334.72606735	12.12257993
350.18446437	349.72606735	13.69395784
350.18446437	364.72606735	13.98361623
350.18446437	379.72606735	6.98947064
350.18446437	394.72606735	11.0175608
350.18446437	409.72606735	4.781139208
350.18446437	424.72606735	17.78215086
350.18446437	439.72606735	10.02664172
350.18446437	454.72606735	11.64025102
350.18446437	469.72606735	13.14365083
